ID,Cases
MP-DC32,Ehlanzeni
1599343200000,4258
1599256800000,4239
1599170400000,4199
1599084000000,4172
1598997600000,4139
1598911200000,4117
1598824800000,4096
1598738400000,4084
1598652000000,4068
1598565600000,4033
1598479200000,3999
1598392800000,3961
1598306400000,3915
1598220000000,3864
1598133600000,3850
1598047200000,3819
1597960800000,3764
1597874400000,3697
1597788000000,3633
1597701600000,3568
1597615200000,3495
1597528800000,3478
1597442400000,3434
1597356000000,3362
1597269600000,3286
1597183200000,3185
1597096800000,3065
1597010400000,3040
1596924000000,3012
1596837600000,2976
1596751200000,2887
1596664800000,2800
1596578400000,2692
1596492000000,2566
1596405600000,2472
1596319200000,2429
1596232800000,2352
1596146400000,2219
1596060000000,2087
1595973600000,1968
1595887200000,1861
1595800800000,1740
1595714400000,1699
1595628000000,1654
1595541600000,1568
1595455200000,1447
1595368800000,1323
1595282400000,1225
1595196000000,1103
1595109600000,1073
1595023200000,1033
1594936800000,949
1594850400000,898
1594764000000,834
1594677600000,756
1594591200000,688
1594504800000,669
1594418400000,627
1594332000000,580
1594245600000,515
1594159200000,452
1594072800000,384
1593986400000,348
1593900000000,338
1593813600000,329
1593727200000,311
1593640800000,284
1593554400000,254
1593468000000,217
1593381600000,165
1593295200000,152
1593208800000,137
1593122400000,121
1593036000000,108
1592949600000,102
1592863200000,98
1592776800000,87
1592690400000,85
1592604000000,82
1592517600000,81
1592431200000,73
1592344800000,68
1592258400000,66
1592172000000,59
1592085600000,56
1591999200000,54
1591826400000,52
1591740000000,44
1591653600000,42
1591394400000,37
1591308000000,35
1591221600000,33
1591135200000,31
1591048800000,26
1590876000000,24
1590789600000,23
1590530400000,22
1590444000000,21
1590271200000,19
1590184800000,18
1590098400000,16
1589925600000,14
1589839200000,13
1589320800000,11
1589234400000,10
1589061600000,9
1588716000000,7
1588543200000,6
1588284000000,5
1587938400000,4
1587765600000,3
1586383200000,2
1585778400000,1
